rating,cleaned_reviews,category,cleaned_reviews_1,polarity
2.0,fail product sell discountthi mobil abl access network work slowpleas dont buy mobil,Negative,"['fail', 'product', 'sell', 'discountthi', 'mobil', 'abl', 'access', 'network', 'work', 'slowplea', 'buy', 'mobil']",-0.5
5.0,nice set fast quick charg betri life camera qualiti back camera front camera qualiti good,Positive,"['nice', 'set', 'fast', 'quick', 'charg', 'betri', 'life', 'camera', 'qualiti', 'camera', 'camera', 'qualiti', 'good']",0.36666666666666664
4.0,fingerprint reader work thr selfi camera good weight leav thing everyth good,Positive,"['fingerprint', 'reader', 'work', 'thr', 'selfi', 'camera', 'good', 'weight', 'leav', 'thing', 'everyth', 'good']",0.7
5.0,today get order amazon samsung galaxi phone got orgin handset handset work great thank amazon quick deliveri,Positive,"['today', 'order', 'amazon', 'samsung', 'galaxi', 'phone', 'get', 'orgin', 'handset', 'handset', 'work', 'great', 'thank', 'amazon', 'quick', 'deliveri']",0.5666666666666667
4.0,mobil good meanwhil batteri backup camera qualiti much better other also finger print perform well,Positive,"['mobil', 'good', 'meanwhil', 'batteri', 'backup', 'camera', 'qualiti', 'well', 'finger', 'print', 'perform']",0.35833333333333334
3.0,camera qualiti mp also expect extend batteri life equal mah sens use mah batteri,Neutral,"['camera', 'qualiti', 'expect', 'extend', 'batteri', 'life', 'equal', 'mah', 'sens', 'use', 'mah', 'batteri']",0.0
5.0,good mobil deliveri timei like mobilebatteri life goodfingerprint reader goodcamera good price,Positive,"['good', 'mobil', 'deliveri', 'timei', 'like', 'mobilebatteri', 'life', 'goodfingerprint', 'reader', 'goodcamera', 'good', 'price']",0.7
2.0,tft display realli bad,Negative,"['tft', 'display', 'realli', 'bad']",-0.6999999999999998
2.0,usabl product good servic im return product come anyon last day total wast money,Negative,"['usabl', 'product', 'good', 'servic', 'return', 'product', 'come', 'anyon', 'day', 'total', 'wast', 'money']",0.2333333333333333
5.0,good batteri life decent camera worthi buy,Positive,"['good', 'batteri', 'life', 'decent', 'camera', 'worthi', 'buy']",0.4333333333333333
5.0,good phone,Positive,"['good', 'phone']",0.7
1.0,model support ghz network,Negative,"['model', 'support', 'ghz', 'network']",0.0
1.0,camera qualiti poor satisfi mobil,Negative,"['camera', 'qualiti', 'poor', 'satisfi', 'mobil']",-0.4
3.0,amazon mention magnetomet compass function essenti day,Neutral,"['amazon', 'mention', 'magnetomet', 'compass', 'function', 'essenti', 'day']",0.0
3.0,charg time high even hr charg complet charg,Neutral,"['charg', 'time', 'high', 'charg', 'complet', 'charg']",0.16
5.0,mnth completd satisfd phone perform great battri life happi prodct,Positive,"['mnth', 'completd', 'satisfd', 'phone', 'perform', 'great', 'battri', 'life', 'happi', 'prodct']",0.8
5.0,batteri life phone good excel perform processor budget phone fingerprint quick respons qualiti pictur impress sim slot r g enabl,Positive,"['batteri', 'life', 'phone', 'good', 'excel', 'perform', 'processor', 'budget', 'phone', 'fingerprint', 'quick', 'respon', 'qualiti', 'pictur', 'impress', 'sim', 'slot', 'enabl']",0.5166666666666666
4.0,mobil offen get auto restart work mobil play game mobil get suddenli switch automat get restart worst,Positive,"['mobil', 'offen', 'auto', 'restart', 'work', 'mobil', 'play', 'game', 'mobil', 'suddenli', 'switch', 'automat', 'restart', 'bad']",-0.7
4.0,good,Positive,['good'],0.7
5.0,like,Positive,['like'],0.0
3.0,phone overal good,Neutral,"['phone', 'overal', 'good']",0.7
5.0,grt,Positive,['grt'],0.0
5.0,purchas motger perform per expect per price rang,Positive,"['purchas', 'motger', 'perform', 'expect', 'price', 'rang']",0.0
3.0,camera qualiti badment mega pixel qualiti level mega pixelotherwis bad aeverag,Neutral,"['camera', 'qualiti', 'badment', 'mega', 'pixel', 'qualiti', 'level', 'mega', 'pixelotherwis', 'bad', 'aeverag']",-0.6999999999999998
5.0,amaz mobil price mah batteri megapixel,Positive,"['amaz', 'mobil', 'price', 'mah', 'batteri', 'megapixel']",0.0
2.0,speaker sound work want return mobil help,Negative,"['speaker', 'sound', 'work', 'want', 'return', 'mobil', 'help']",0.4
4.0,batteri life monster littl bit satisfi camera,Positive,"['batteri', 'life', 'monster', 'littl', 'bit', 'satisfi', 'camera']",0.0
1.0,poor camera qualiti worst redmi abl read book page date review,Negative,"['poor', 'camera', 'qualiti', 'bad', 'redmi', 'abl', 'read', 'book', 'page', 'date', 'review']",-0.7
5.0,good price worthi,Positive,"['good', 'price', 'worthi']",0.7
1.0,would buy amazon report issu return window still want go manufactur get fix,Negative,"['buy', 'amazon', 'report', 'issu', 'return', 'window', 'want', 'manufactur', 'fix']",0.0
3.0,expect supper amol displayth fp camera could betterbatteri fingerprint amazingbulki phone,Neutral,"['expect', 'supper', 'amol', 'displayth', 'camera', 'betterbatteri', 'fingerprint', 'amazingbulki', 'phone']",0.0
5.0,everyth excel productbut camera qualiti fine lik mp afford easi use,Positive,"['everyth', 'excel', 'productbut', 'camera', 'qualiti', 'fine', 'lik', 'afford', 'easi', 'use']",0.4166666666666667
4.0,nice product go batteri life excel camera qualiti upto mark good price good phone,Positive,"['nice', 'product', 'batteri', 'life', 'excel', 'camera', 'qualiti', 'upto', 'mark', 'good', 'price', 'good', 'phone']",0.6666666666666666
2.0,first hangingth rest understand phone cursingth rest understand phone curs,Negative,"['hangingth', 'rest', 'understand', 'phone', 'cursingth', 'rest', 'understand', 'phone', 'cur']",0.25
5.0,valu money plan use regular use satisfi productdeliveri time need improv amazon,Positive,"['valu', 'money', 'plan', 'use', 'regular', 'use', 'satisfi', 'productdeliveri', 'time', 'need', 'improv', 'amazon']",0.0
5.0,use mobil past two week batteri life superb sensit finger print sensor camera qualiti also nice,Positive,"['use', 'mobil', 'past', 'week', 'batteri', 'life', 'superb', 'sensit', 'finger', 'print', 'sensor', 'camera', 'qualiti', 'nice']",0.45
5.0,nice look phone im impress camera good need improv batteri good display qualiti good look like fhd display,Positive,"['nice', 'look', 'phone', 'impress', 'camera', 'good', 'need', 'improv', 'batteri', 'good', 'display', 'qualiti', 'good', 'look', 'like', 'fhd', 'display']",0.6749999999999999
1.0,wast phone display color touch issu phone get heat mint wast product pl dont buy even im return defect product,Negative,"['wast', 'phone', 'display', 'color', 'touch', 'issu', 'phone', 'heat', 'mint', 'wast', 'product', 'buy', 'return', 'defect', 'product']",0.0
5.0,one best budget friendli mobil samsung batteri real monster look color awesom real beauti,Positive,"['good', 'budget', 'friendli', 'mobil', 'samsung', 'batteri', 'real', 'monster', 'look', 'color', 'awesom', 'real', 'beauti']",0.4666666666666666
5.0,love,Positive,['love'],0.5
5.0,awesom product,Positive,"['awesom', 'product']",0.0
5.0,batteri life longit chines brandit fingerprint fastbut faceunlock slowcamera profomanc good,Positive,"['batteri', 'life', 'longit', 'chines', 'brandit', 'fingerprint', 'fastbut', 'faceunlock', 'slowcamera', 'profomanc', 'good']",0.7
3.0,camera qualiti poor though specif high phone height bigger didnt notic order,Neutral,"['camera', 'qualiti', 'poor', 'specif', 'high', 'phone', 'height', 'big', 'notic', 'order']",-0.08
1.0,mention detail mobil phone handfre includ id handfre mobil phone box,Negative,"['mention', 'detail', 'mobil', 'phone', 'handfre', 'includ', 'handfre', 'mobil', 'phone', 'box']",0.0
4.0,bought mobil seem good valu money batteri drain fast purchas amazon diwali,Positive,"['buy', 'mobil', 'good', 'valu', 'money', 'batteri', 'drain', 'fast', 'purchas', 'amazon', 'diwali']",0.44999999999999996
1.0,camera work visit samsung store said mother board work chang requir cost approx rs pl resolv issu,Negative,"['camera', 'work', 'visit', 'samsung', 'store', 'say', 'mother', 'board', 'work', 'chang', 'requir', 'cost', 'approx', 'resolv', 'issu']",0.0
5.0,amaz product describ white color look realli good,Positive,"['amaz', 'product', 'describ', 'white', 'color', 'look', 'realli', 'good']",0.35
1.0,phone heat problem date work slow,Negative,"['phone', 'heat', 'problem', 'date', 'work', 'slow']",-0.30000000000000004
5.0,sincer manner follow amazongood product excel workthank amazon,Positive,"['sincer', 'manner', 'follow', 'amazongood', 'product', 'excel', 'workthank', 'amazon']",0.0
1.0,overal good due weight mobil wont suggest buy,Negative,"['overal', 'good', 'weight', 'mobil', 'suggest', 'buy']",0.2875
1.0,batteri life camera qualiti bedphon hang buy,Negative,"['batteri', 'life', 'camera', 'qualiti', 'bedphon', 'hang', 'buy']",0.0
1.0,bad experi phone screen work properli phone hang,Negative,"['bad', 'experi', 'phone', 'screen', 'work', 'properli', 'phone', 'hang']",-0.6999999999999998
1.0,absolut patheticnot compat g internetno option wifi call,Negative,"['absolut', 'patheticnot', 'compat', 'internetno', 'option', 'wifi']",0.0
5.0,work good use month isnt issu user friendli,Positive,"['work', 'good', 'use', 'month', 'issu', 'user', 'friendli']",0.7
1.0,camera samsung appl aata h request,Negative,"['camera', 'samsung', 'appl', 'aata', 'request']",0.0
4.0,build qualiti design camera batteri life gooddrawback heavi bulki also finger print scanner need improv,Positive,"['build', 'qualiti', 'design', 'camera', 'batteri', 'life', 'gooddrawback', 'heavi', 'bulki', 'finger', 'print', 'scanner', 'need', 'improv']",0.0
5.0,phone one best samsung price segment batter back goodcamera qualiti amaz,Positive,"['phone', 'good', 'samsung', 'price', 'segment', 'batter', 'goodcamera', 'qualiti', 'amaz']",0.5
1.0,batteri life good display start malfunct day use camera patheticnot worth buy,Negative,"['batteri', 'life', 'good', 'display', 'start', 'malfunct', 'day', 'use', 'camera', 'patheticnot', 'worth', 'buy']",0.5
1.0,fast charg phone camera qualiti poor camerasphon weightedworst experi samsung,Negative,"['fast', 'charg', 'phone', 'camera', 'qualiti', 'poor', 'camerasphon', 'weightedworst', 'experi', 'samsung']",-0.1
1.0,worst phone ever bought screen blurr heavi weight would recommend anyon buy,Negative,"['bad', 'phone', 'buy', 'screen', 'blurr', 'heavi', 'weight', 'recommend', 'anyon', 'buy']",-1.0
1.0,batteri life poor fingerprint sensor poor camera qualiti poor,Negative,"['batteri', 'life', 'poor', 'fingerprint', 'sensor', 'poor', 'camera', 'qualiti', 'poor']",-0.4000000000000001
5.0,brought mobil niec onlin class good choic valu money,Positive,"['bring', 'mobil', 'niec', 'onlin', 'class', 'good', 'choic', 'valu', 'money']",0.7
5.0,qualiti product,Positive,"['qualiti', 'product']",0.0
4.0,like,Positive,['like'],0.0
5.0,okay price,Positive,"['okay', 'price']",0.5
4.0,nice phone low budget,Positive,"['nice', 'phone', 'low', 'budget']",0.3
4.0,nice price point,Positive,"['nice', 'price', 'point']",0.6
3.0,sometim touch good,Neutral,"['sometim', 'touch', 'good']",0.7
5.0,camera qualiti good,Positive,"['camera', 'qualiti', 'good']",0.7
1.0,gift someon receiv defect product time got know returnreplac period pass,Negative,"['gift', 'someon', 'receiv', 'defect', 'product', 'time', 'got', 'know', 'returnreplac', 'period', 'pass']",0.0
5.0,display qualiti fantasticfingerprint work perfectlysound ok okfeatur perfectcamera need improv,Positive,"['display', 'qualiti', 'fantasticfingerprint', 'work', 'perfectlysound', 'okfeatur', 'perfectcamera', 'need', 'improv']",0.5
1.0,realli worst phonepleas dont buy front camera bad call wait problem mani problem occur,Negative,"['realli', 'bad', 'phoneplea', 'buy', 'camera', 'bad', 'wait', 'problem', 'mani', 'problem', 'occur']",-0.8499999999999999
2.0,sometim irrit sound come u click button screen until u switch phone sound come dont bye product,Negative,"['sometim', 'irrit', 'sound', 'come', 'click', 'button', 'screen', 'switch', 'phone', 'sound', 'come', 'bye', 'product']",0.4
1.0,screen work properli deliverd defect product get return replac make order electron product amazon,Negative,"['screen', 'work', 'properli', 'deliverd', 'defect', 'product', 'return', 'replac', 'order', 'electron', 'product', 'amazon']",0.0
5.0,nice,Positive,['nice'],0.6
3.0,dont know phone mp cant take decent photo poor night photograph terribl portrait pic,Neutral,"['know', 'phone', 'decent', 'photo', 'poor', 'night', 'photograph', 'terribl', 'portrait', 'pic']",-0.11666666666666668
2.0,disappoint heavi phone averag perform camera upto mark run slowli,Negative,"['disappoint', 'heavi', 'phone', 'averag', 'perform', 'camera', 'upto', 'mark', 'run', 'slowli']",0.0
4.0,display averag,Positive,"['display', 'averag']",0.0
1.0,camera qualiti poor compar lot issu like mp camera cant zoom,Negative,"['camera', 'qualiti', 'poor', 'compar', 'lot', 'issu', 'like', 'camera', 'zoom']",-0.4
5.0,purchas mom good,Positive,"['purchas', 'mom', 'good']",0.7
5.0,best mobil afford price,Positive,"['good', 'mobil', 'afford', 'price']",1.0
5.0,good product good qualiti camera easi use screen clariti also nice fast charg,Positive,"['good', 'product', 'good', 'qualiti', 'camera', 'easi', 'use', 'screen', 'clariti', 'nice', 'fast', 'charg']",0.55
5.0,realli superb mobil cost best mobil tthi price batteri good os super camera normal,Positive,"['realli', 'superb', 'mobil', 'cost', 'good', 'mobil', 'tthi', 'price', 'batteri', 'good', 'super', 'camera', 'normal']",0.6366666666666667
5.0,good phone,Positive,"['good', 'phone']",0.7
5.0,nice product,Positive,"['nice', 'product']",0.6
5.0,except front camera ok front camera phone couldnt get growth market,Positive,"['camera', 'camera', 'phone', 'growth', 'market']",0.5
1.0,useless thing like samsung review compani asham manufactur shir,Negative,"['useless', 'thing', 'like', 'samsung', 'review', 'compani', 'asham', 'manufactur', 'shir']",-0.5
3.0,kamera qualiti good betteri backup okay g network shown devic,Neutral,"['kamera', 'qualiti', 'good', 'betteri', 'backup', 'okay', 'network', 'show', 'devic']",0.6
4.0,good mobil better batteri lifecamera finger print best mobileonli displi qualiti low compar amol displi mobil,Positive,"['good', 'mobil', 'better', 'batteri', 'lifecamera', 'finger', 'print', 'good', 'mobileonli', 'displi', 'qualiti', 'low', 'compar', 'amol', 'displi', 'mobil']",0.55
3.0,purchas mobil screen touch good way averag problem samsung,Neutral,"['purchas', 'mobil', 'screen', 'touch', 'good', 'way', 'averag', 'problem', 'samsung']",0.7
1.0,purchas phone within day got fedup phone lose internet connect regular interv,Negative,"['purchas', 'phone', 'day', 'get', 'fedup', 'phone', 'lose', 'internet', 'connect', 'regular', 'interv']",0.0
1.0,kharidna hi mat iss mobil ko agar return karna hoga koi ayega hi nahi aur baad bol deng ki aapki return polici khtm ho gyi hai,Negative,"['kharidna', 'mat', 'iss', 'mobil', 'agar', 'return', 'karna', 'hoga', 'koi', 'ayega', 'nahi', 'aur', 'baad', 'bol', 'deng', 'aapki', 'return', 'polici', 'khtm', 'gyi', 'hai']",0.0
3.0,slomo option video cant take slow motion video use month found phone hang sometim,Neutral,"['slomo', 'option', 'video', 'slow', 'motion', 'video', 'use', 'month', 'find', 'phone', 'hang', 'sometim']",-0.30000000000000004
5.0,good phone use,Positive,"['good', 'phone', 'use']",0.7
1.0,koi mat lena ye phon camera qualiti bht jada khrab hai front camera opn krte hi mood blur photo leta hai sabs chutiya phon hai ye rs tak hi thik hai,Negative,"['koi', 'mat', 'lena', 'phon', 'camera', 'qualiti', 'bht', 'jada', 'khrab', 'hai', 'camera', 'opn', 'krte', 'mood', 'blur', 'photo', 'leta', 'hai', 'sabs', 'chutiya', 'phon', 'hai', 'tak', 'thik', 'hai']",0.0
5.0,would like share realli satisfi buy thisal featur good camera qualiti love,Positive,"['like', 'share', 'realli', 'satisfi', 'buy', 'thisal', 'featur', 'good', 'camera', 'qualiti', 'love']",0.6
3.0,camera good slow processor exino,Neutral,"['camera', 'good', 'slow', 'processor', 'exino']",0.19999999999999996
4.0,batteri power nice option vari good,Positive,"['batteri', 'power', 'nice', 'option', 'vari', 'good']",0.6499999999999999
3.0,well averag phone price match actual worth,Neutral,"['averag', 'phone', 'price', 'match', 'actual', 'worth']",0.15
5.0,nice phone given price,Positive,"['nice', 'phone', 'give', 'price']",0.6
4.0,fingerprint reader good batteri life sound well camera good expectedoveral perform fine,Positive,"['fingerprint', 'reader', 'good', 'batteri', 'life', 'sound', 'camera', 'good', 'expectedoveral', 'perform', 'fine']",0.5541666666666667
5.0,good phone good screen display size good batteri good,Positive,"['good', 'phone', 'good', 'screen', 'display', 'size', 'good', 'batteri', 'good']",0.7
1.0,defect product mobil get heat camera work use month time feel return close,Negative,"['defect', 'product', 'mobil', 'heat', 'camera', 'work', 'use', 'month', 'time', 'feel', 'return', 'close']",0.0
1.0,purchas phone father open box found phone heavi thick brick recommend young person,Negative,"['purchas', 'phone', 'father', 'open', 'box', 'find', 'phone', 'heavi', 'thick', 'brick', 'recommend', 'young', 'person']",-0.06666666666666668
5.0,finger print perfect work batteri perform much better camera good per price option camera,Positive,"['finger', 'print', 'perfect', 'work', 'batteri', 'perform', 'well', 'camera', 'good', 'price', 'option', 'camera']",0.7333333333333334
1.0,good valu money sinc phone perform slow recommend phone pleas switch brand,Negative,"['good', 'valu', 'money', 'sinc', 'phone', 'perform', 'slow', 'recommend', 'phone', 'plea', 'switch', 'brand']",0.19999999999999996
5.0,batteri life span good last day would good travel dont worri batteri percent,Positive,"['batteri', 'life', 'span', 'good', 'day', 'good', 'travel', 'worri', 'batteri', 'percent']",0.4666666666666666
4.0,fingerprint reader good take long time charg batteri camera qualiti good camparis mobil budget,Positive,"['fingerprint', 'reader', 'good', 'long', 'time', 'charg', 'batteri', 'camera', 'qualiti', 'good', 'camparis', 'mobil', 'budget']",0.44999999999999996
5.0,good daili use good display good camera long batteri back overal good offer samsung,Positive,"['good', 'daili', 'use', 'good', 'display', 'good', 'camera', 'long', 'batteri', 'overal', 'good', 'offer', 'samsung']",0.4583333333333333
1.0,speaker less nois fingerprint good display good front camera like megapixel back like megapixel,Negative,"['speaker', 'nois', 'fingerprint', 'good', 'display', 'good', 'camera', 'like', 'megapixel', 'like', 'megapixel']",0.30833333333333335
4.0,good phone budget tight fan samsung display enough good weigh gm feel heavi,Positive,"['good', 'phone', 'budget', 'tight', 'fan', 'samsung', 'display', 'good', 'weigh', 'feel', 'heavi']",0.3053571428571428
5.0,camera goodupto hz refresh rate good mah batteri excel,Positive,"['camera', 'goodupto', 'refresh', 'rate', 'good', 'mah', 'batteri', 'excel']",0.7
1.0,bad phone camera good slow process phonebatteri charg late,Negative,"['bad', 'phone', 'camera', 'good', 'slow', 'process', 'phonebatteri', 'charg', 'late']",-0.14999999999999997
5.0,awesom mobil low price batteri life good display satisfi,Positive,"['awesom', 'mobil', 'low', 'price', 'batteri', 'life', 'good', 'display', 'satisfi']",0.35
5.0,excel phone price rang,Positive,"['excel', 'phone', 'price', 'rang']",0.0
2.0,phone good servic peopl good,Negative,"['phone', 'good', 'servic', 'peopl', 'good']",0.7
1.0,media could load disappoint day bought mobil make loud beep sound,Negative,"['medium', 'load', 'disappoint', 'day', 'buy', 'mobil', 'loud', 'beep', 'sound']",0.25
1.0,coupl month sinc purchas phone stuck boot page servic center close cant anyth,Negative,"['coupl', 'month', 'sinc', 'purchas', 'phone', 'stick', 'boot', 'page', 'servic', 'center', 'close', 'anyth']",-0.1
1.0,receiv defect product amazon person fals mark refus take replac still wait return pickup,Negative,"['receiv', 'defect', 'product', 'amazon', 'person', 'fal', 'mark', 'refus', 'replac', 'wait', 'return', 'pickup']",0.0
2.0,good,Negative,['good'],0.7
4.0,good,Positive,['good'],0.7
5.0,good,Positive,['good'],0.7
5.0,super phone excel,Positive,"['super', 'phone', 'excel']",0.3333333333333333
4.0,good deliveri boy,Positive,"['good', 'deliveri', 'boy']",0.7
5.0,thank amazon,Positive,"['thank', 'amazon']",0.0
5.0,outstand,Positive,['outstand'],0.0
2.0,expectedhotspot n mobil data work properlymobil slow,Negative,"['expectedhotspot', 'mobil', 'data', 'work', 'properlymobil', 'slow']",-0.30000000000000004
3.0,valu money function excel samsung brand good,Neutral,"['valu', 'money', 'function', 'excel', 'samsung', 'brand', 'good']",0.7
3.0,camara wast display wast perform also soo good,Neutral,"['camara', 'wast', 'display', 'wast', 'perform', 'soo', 'good']",0.7
1.0,wors product camera qualiti wors greet phone examin old type softwar lode fone,Negative,"['wors', 'product', 'camera', 'qualiti', 'wor', 'greet', 'phone', 'examin', 'old', 'type', 'softwar', 'lode', 'fone']",0.1
5.0,accord price samsung seri good product camera ok ok batteri samsung price awesom,Positive,"['accord', 'price', 'samsung', 'seri', 'good', 'product', 'camera', 'batteri', 'samsung', 'price', 'awesom']",0.5666666666666667
5.0,optimum budgetari phone awesom batteri easili stand upto day normal usag camera good screen respons time superb,Positive,"['optimum', 'budgetari', 'phone', 'awesom', 'batteri', 'easili', 'stand', 'upto', 'day', 'normal', 'usag', 'camera', 'good', 'screen', 'respon', 'time', 'superb']",0.6375
3.0,like product take approx hr charg fulli batteri life good camera qualiti okfingerprint sensor also good,Neutral,"['like', 'product', 'approx', 'charg', 'fulli', 'batteri', 'life', 'good', 'camera', 'qualiti', 'okfingerprint', 'sensor', 'good']",0.7
3.0,batteri back ok charg issu time dont know actual issu restart phone charg,Neutral,"['batteri', 'charg', 'issu', 'time', 'know', 'actual', 'issu', 'restart', 'phone', 'charg']",0.16666666666666666
5.0,attract afford mobil need featur,Positive,"['attract', 'afford', 'mobil', 'need', 'featur']",0.0
5.0,batteri life goodcamera qualiti better mean price import phone valu buy price,Positive,"['batteri', 'life', 'goodcamera', 'qualiti', 'well', 'mean', 'price', 'import', 'phone', 'valu', 'buy', 'price']",0.09375
4.0,good phone decent featur weight bit high overal good bet,Positive,"['good', 'phone', 'decent', 'featur', 'weight', 'bit', 'high', 'overal', 'good', 'bet']",0.43166666666666664
3.0,camera display qualiti good accord experi samsung smartphon say galaxi much better budget,Neutral,"['camera', 'display', 'qualiti', 'good', 'accord', 'experi', 'samsung', 'smartphon', 'galaxi', 'well', 'budget']",0.6
5.0,like batteri backup camera ok display best,Positive,"['like', 'batteri', 'backup', 'camera', 'display', 'well']",0.75
5.0,phone worth buy game lover basic perform work well would best phone budget,Positive,"['phone', 'worth', 'buy', 'game', 'lover', 'basic', 'perform', 'work', 'good', 'phone', 'budget']",0.22499999999999998
5.0,poor cemera high weight,Positive,"['poor', 'cemera', 'high', 'weight']",-0.12000000000000001
5.0,phone work condit good camera qualiti much good mp look mp qualiti,Positive,"['phone', 'work', 'condit', 'good', 'camera', 'qualiti', 'good', 'look', 'qualiti']",0.7
5.0,nyc phone,Positive,"['nyc', 'phone']",0.0
5.0,nice product,Positive,"['nice', 'product']",0.6
4.0,overal good,Positive,"['overal', 'good']",0.7
1.0,batteri life goodfing print checkedcamera high qualiti,Negative,"['batteri', 'life', 'goodfing', 'print', 'checkedcamera', 'high', 'qualiti']",0.16
5.0,mobil seem heavi meet requir normal use,Positive,"['mobil', 'heavi', 'meet', 'requir', 'normal', 'use']",0.15
3.0,side fingerprint user batteri mah good selfi camera ok,Neutral,"['fingerprint', 'user', 'batteri', 'mah', 'good', 'selfi', 'camera']",0.6
2.0,batteri life,Negative,"['batteri', 'life']",0.0
4.0,best budget mobil amazon great indian festiv,Positive,"['good', 'budget', 'mobil', 'amazon', 'great', 'indian', 'festiv']",0.9
4.0,batteri backup veri good camera staroveral good,Positive,"['batteri', 'backup', 'veri', 'good', 'camera', 'staroveral', 'good']",0.7
5.0,love samsung samsung devic avali near samsung smartphon rang best highli recommend,Positive,"['love', 'samsung', 'samsung', 'devic', 'avali', 'near', 'samsung', 'smartphon', 'ring', 'good', 'highli', 'recommend']",0.5333333333333333
2.0,camera poor u tell mp mp camera cheat averag set mobil camera better,Negative,"['camera', 'poor', 'tell', 'camera', 'cheat', 'averag', 'set', 'mobil', 'camera', 'well']",0.04999999999999999
4.0,fingerprint life well betteri life well camera qualiti also good photo thear zoom best phone manner,Positive,"['fingerprint', 'life', 'betteri', 'life', 'camera', 'qualiti', 'good', 'photo', 'thear', 'zoom', 'good', 'phone', 'manner']",0.85
3.0,upto mark sound qualiti good rington slow account mostli skip call secondli side button handi,Neutral,"['upto', 'mark', 'sound', 'qualiti', 'good', 'rington', 'slow', 'account', 'mostli', 'skip', 'secondli', 'button', 'handi']",0.26666666666666666
4.0,ret ke hisab se sab kuchh achha hai,Positive,"['ret', 'hisab', 'sab', 'kuchh', 'achha', 'hai']",0.0
5.0,superb qualiti product samsung,Positive,"['superb', 'qualiti', 'product', 'samsung']",1.0
5.0,batteri camera finger print ok,Positive,"['batteri', 'camera', 'finger', 'print']",0.5
5.0,camera night mode,Positive,"['camera', 'night', 'mode']",0.0
3.0,look budget phone may consid one howev camera qualiti mark,Neutral,"['look', 'budget', 'phone', 'consid', 'howev', 'camera', 'qualiti', 'mark']",0.0
3.0,,Neutral,[],0.0
4.0,perfect phone paid price camera could better plastic built turnoff weight similar appl maxpro p,Positive,"['perfect', 'phone', 'pay', 'price', 'camera', 'well', 'plastic', 'build', 'turnoff', 'weight', 'similar', 'appl', 'maxpro']",0.5
4.0,overal goodbatteri superbrear camera good selfi camera much betteronli unsatisfi part displayand app lock,Positive,"['overal', 'goodbatteri', 'superbrear', 'camera', 'good', 'selfi', 'camera', 'betteronli', 'unsatisfi', 'displayand', 'app', 'lock']",0.44999999999999996
5.0,price rang thik thak haicamera goodo android good experi goodoth featur averag,Positive,"['price', 'ring', 'thik', 'thak', 'haicamera', 'goodo', 'android', 'good', 'experi', 'goodoth', 'featur', 'averag']",0.7
3.0,front cemera qualiti bad accord price,Neutral,"['cemera', 'qualiti', 'bad', 'accord', 'price']",-0.6999999999999998
4.0,media could load awesom product kdont think go,Positive,"['medium', 'load', 'awesom', 'product', 'kdont', 'think']",0.0
5.0,excel budget phone,Positive,"['excel', 'budget', 'phone']",0.0
4.0,phone perform good datteri also good camera good phone perform good samsung best phone price,Positive,"['phone', 'perform', 'good', 'datteri', 'good', 'camera', 'good', 'phone', 'perform', 'good', 'samsung', 'good', 'phone', 'price']",0.76
1.0,phone heavi easier carri anytim comparison given camera mega final detail attract,Negative,"['phone', 'heavi', 'easy', 'carri', 'anytim', 'comparison', 'give', 'camera', 'mega', 'final', 'detail', 'attract']",0.0
4.0,hang littl bit good look still good product price,Positive,"['hang', 'littl', 'bit', 'good', 'look', 'good', 'product', 'price']",0.7
5.0,interest buy kind mobil phone except samsungm best phonea budget low,Positive,"['interest', 'buy', 'kind', 'mobil', 'phone', 'samsungm', 'good', 'phonea', 'budget', 'low']",0.5333333333333333
4.0,buybefor pleas find phone flipkart,Positive,"['buybefor', 'plea', 'find', 'phone', 'flipkart']",0.0
3.0,call app problem requir call time connect,Neutral,"['app', 'problem', 'requir', 'time', 'connect']",0.0
5.0,good mobil,Positive,"['good', 'mobil']",0.7
1.0,pleas dont productth camera stop work one week onward request dont product,Negative,"['plea', 'productth', 'camera', 'stop', 'work', 'week', 'onward', 'request', 'product']",0.0
5.0,good,Positive,['good'],0.7
5.0,like,Positive,['like'],0.0
5.0,consid huge batteri life decent camera trust samsung superb option elder,Positive,"['consid', 'huge', 'batteri', 'life', 'decent', 'camera', 'trust', 'samsung', 'superb', 'option', 'elder']",0.5222222222222223
5.0,nice mobil,Positive,"['nice', 'mobil']",0.6
1.0,bad productanyth markcamera display poor heavi phone,Negative,"['bad', 'productanyth', 'markcamera', 'display', 'poor', 'heavi', 'phone']",-0.5499999999999999
5.0,batteri l superb phone qualiti good great bateri back camera qualiti superb,Positive,"['batteri', 'superb', 'phone', 'qualiti', 'good', 'great', 'bateri', 'camera', 'qualiti', 'superb']",0.7
2.0,low camera qualiti slow oper app doesnt open trash bought cost,Negative,"['low', 'camera', 'qualiti', 'slow', 'oper', 'app', 'open', 'trash', 'buy', 'cost']",-0.10000000000000002
5.0,awesom term perform viz batteri life camera qualiti new unlock system best fingerprint reader,Positive,"['awesom', 'term', 'perform', 'viz', 'batteri', 'life', 'camera', 'qualiti', 'new', 'unlock', 'system', 'good', 'fingerprint', 'reader']",0.5681818181818181
4.0,overal good fingerprint sensor sometim stop work camera qualiti good batteri life good somewhat heavier,Positive,"['overal', 'good', 'fingerprint', 'sensor', 'sometim', 'stop', 'work', 'camera', 'qualiti', 'good', 'batteri', 'life', 'good', 'somewhat', 'heavy']",0.6999999999999998
